Tenure,SatisfactionScore,Complain,OrderCount,HourSpendOnApp,NumberOfDeviceRegistered,NumberOfAddress,DaySinceLastOrder,Cashback,Churned
24,3,0,2,9.2,1,1,67,0.4,0
38,4,0,5,10.3,1,2,60,10.01,0
22,3,1,1,3.9,1,1,55,2.14,1
26,3,1,1,6.7,1,1,80,0.0,0
43,5,1,7,7.5,1,1,51,13.2,1
55,5,0,12,16.0,1,1,61,27.0,0
39,4,0,3,8.4,2,1,36,10.28,0
29,5,0,3,3.1,1,2,49,19.88,0
20,5,0,4,6.8,1,1,49,20.7,0
41,5,0,2,4.4,2,1,68,13.76,0
54,4,0,7,12.7,2,2,34,30.63,0
20,5,0,4,7.3,1,2,40,15.15,0
19,5,0,4,3.9,1,1,66,19.55,0
66,5,0,6,11.1,1,1,46,17.43,0
30,4,0,4,8.8,2,2,60,17.23,0
53,4,0,6,10.2,2,2,36,14.78,0
34,3,0,4,4.9,1,1,62,3.12,0
22,3,0,0,6.8,4,1,73,3.09,0
67,4,0,4,7.9,4,1,71,20.5,0
6,3,1,2,6.1,1,1,41,0.0,1
27,3,0,4,4.4,1,2,34,7.4,0
10,4,0,3,3.7,1,1,53,13.21,1
48,5,0,5,21.3,3,1,68,20.41,0
70,5,0,7,7.1,2,1,33,26.27,0
59,5,0,1,0.5,1,1,42,14.59,0
59,4,0,4,7.0,4,3,45,13.96,0
2,3,0,2,6.0,2,1,59,2.26,0
29,3,0,1,3.0,2,1,60,11.35,0
68,5,0,8,8.9,3,2,31,19.17,0
65,5,1,10,12.6,3,2,29,22.68,0
26,3,0,3,8.5,1,1,53,18.55,0
10,4,0,3,3.2,2,1,43,10.38,0
53,5,1,5,7.8,2,1,34,18.77,0
59,5,1,2,6.6,1,2,64,16.16,0
22,3,0,6,9.1,1,1,39,16.98,0
51,4,1,7,8.5,1,1,39,20.49,1
48,5,0,6,6.7,3,1,43,27.51,0
21,3,0,5,14.2,3,2,54,9.66,0
22,4,0,4,1.2,3,3,53,14.75,0
30,4,0,3,10.5,5,2,46,13.95,0
25,4,0,6,6.4,1,1,46,7.11,0
28,5,0,4,8.9,2,1,49,11.94,0
65,5,0,5,9.2,2,3,72,11.16,0
45,5,0,1,2.7,2,1,58,13.98,0
68,5,0,5,8.4,3,1,38,17.98,0
7,3,1,3,6.2,2,1,30,9.69,0
49,4,0,3,7.5,2,3,68,10.87,0
9,2,0,2,10.4,2,2,55,12.56,0
36,5,0,1,10.1,2,1,63,8.93,0
1,4,0,1,3.5,1,1,70,9.5,0
10,3,0,4,9.2,4,1,41,8.43,0
36,5,0,7,13.7,1,2,34,25.9,0
46,4,1,0,3.7,1,1,61,11.24,1
32,2,1,3,9.2,1,2,89,0.84,1
32,5,0,6,16.9,2,1,37,16.88,0
6,3,0,1,2.4,5,1,50,1.58,1
48,5,0,7,12.0,4,1,59,22.48,0
38,3,0,4,5.2,2,1,61,13.16,0
17,4,1,5,7.1,2,1,43,19.07,1
27,3,1,5,7.6,2,1,26,11.09,1
54,5,0,11,15.1,4,1,34,29.04,0
50,5,0,5,15.1,1,2,77,15.41,0
35,5,1,3,5.6,2,2,47,6.55,0
25,4,0,1,8.8,2,1,70,2.25,0
28,3,0,1,3.1,1,1,41,0.0,0
15,4,1,2,5.3,1,2,69,16.31,0
4,4,0,2,10.5,2,1,69,3.74,0
27,3,0,0,7.9,4,2,60,2.55,0
26,3,0,5,7.8,5,1,68,22.22,0
19,5,0,4,6.4,2,2,50,12.76,0
17,3,0,5,10.4,4,1,80,18.77,0
43,4,0,4,6.2,1,2,50,11.89,0
41,5,0,5,7.6,2,1,45,18.91,0
42,4,0,4,7.0,2,1,57,12.64,0
50,5,0,2,6.1,3,2,38,5.27,0
40,4,0,3,5.7,3,2,58,21.46,0
39,4,0,3,2.5,1,2,42,16.92,0
23,5,1,1,10.5,4,1,73,8.38,0
52,2,1,4,10.7,1,1,65,6.31,0
47,5,0,11,13.5,3,1,27,25.15,0
63,5,0,6,7.6,1,1,41,17.89,0
69,5,1,3,11.0,3,1,69,8.69,0
43,5,0,6,11.2,1,1,77,19.35,0
48,4,0,6,7.9,2,1,48,24.29,0
34,3,0,0,6.5,4,1,72,1.84,0
40,4,0,1,6.0,3,1,69,14.68,0
61,5,1,5,9.4,3,1,61,11.98,0
50,3,0,11,16.4,3,1,4,31.65,0
67,5,0,8,12.9,2,1,30,29.04,0
62,5,1,6,12.4,4,1,70,24.76,0
58,5,1,9,17.7,3,1,30,27.68,0
33,5,0,4,10.0,2,1,49,15.12,0
16,4,0,3,14.5,2,1,84,16.64,0
48,4,0,5,12.6,5,1,43,16.76,0
10,5,0,3,6.7,3,1,56,14.04,0
38,4,0,5,4.5,1,1,56,11.16,0
19,3,1,4,11.8,2,2,70,7.83,0
36,5,0,6,5.9,3,2,57,22.01,0
59,5,0,9,12.7,1,1,34,23.72,0
63,5,0,7,12.8,5,1,46,25.18,0
46,4,0,4,5.0,2,1,49,18.77,0
3,2,1,4,6.3,2,1,66,4.2,1
65,5,0,7,7.4,1,1,45,17.9,0
8,3,0,4,14.4,1,1,55,8.58,0
51,4,0,5,11.2,2,1,43,23.59,0
6,4,1,3,5.2,2,1,84,11.31,1
39,5,0,2,2.0,1,2,44,13.24,0
60,5,1,3,4.8,2,1,86,9.55,0
28,3,0,5,7.1,1,1,47,14.78,0
54,5,0,5,7.3,3,1,64,14.65,0
37,5,0,3,9.8,4,1,56,4.49,0
9,4,0,2,2.4,2,1,38,7.01,0
56,5,0,6,13.1,3,1,41,20.66,0
59,5,1,8,6.0,3,1,61,40.53,1
2,2,1,2,6.4,2,1,40,0.54,1
61,5,0,6,7.7,1,2,9,18.98,0
58,4,0,6,12.8,1,2,21,19.25,0
60,5,0,1,10.1,4,1,58,13.64,0
40,2,0,5,11.4,1,2,35,11.14,0
36,3,0,2,7.9,1,2,57,5.67,0
37,4,0,5,8.2,1,1,59,19.74,0
18,4,0,2,10.6,2,1,65,13.58,0
63,5,0,5,6.0,2,1,56,21.87,0
22,3,0,3,8.7,2,1,84,13.9,0
11,3,0,0,8.3,1,1,84,0.0,0
58,5,1,6,12.5,1,1,34,23.18,1
57,4,0,7,12.2,1,1,55,20.76,0
4,2,1,5,10.5,2,2,59,1.83,0
7,5,0,5,11.7,2,2,33,20.53,1
61,5,0,7,10.2,1,1,38,19.32,0
54,5,0,8,15.7,1,1,20,28.6,0
68,5,1,4,14.4,3,2,44,14.33,0
1,3,0,3,1.9,3,1,64,13.39,0
55,5,0,2,5.4,1,1,72,13.93,0
3,4,0,3,4.1,2,2,87,6.66,1
38,5,0,5,7.0,2,1,62,24.16,0
1,3,0,3,7.8,1,3,60,6.42,0
38,5,0,8,12.8,4,1,72,18.91,0
29,2,1,3,6.9,1,1,77,14.02,0
5,4,0,2,8.5,1,1,48,10.89,0
21,3,0,2,4.4,1,1,54,19.4,0
71,5,1,9,11.0,3,1,52,19.89,0
67,5,0,10,14.9,3,1,20,30.86,0
47,3,1,4,7.2,2,1,58,14.71,0
35,5,0,4,4.3,2,2,59,21.84,0
68,4,0,7,17.3,1,2,57,27.28,0
69,5,1,8,14.2,4,1,57,27.24,1
1,2,1,4,8.7,1,2,47,13.63,1
68,5,0,9,14.9,1,2,49,25.5,0
12,4,0,1,7.1,4,2,52,8.12,0
60,5,0,7,5.8,4,1,60,25.99,0
27,4,1,5,9.5,2,1,53,18.94,1
56,5,1,6,7.6,2,1,63,22.43,0
23,3,1,4,8.5,4,1,25,12.14,0
25,3,0,0,6.2,3,2,41,0.0,0
21,5,0,2,9.5,3,1,61,8.35,0
61,5,0,4,5.2,1,1,33,12.67,0
63,5,1,5,6.2,3,1,65,18.69,0
52,5,0,5,7.6,1,1,65,23.02,0
25,3,0,3,11.8,2,1,61,10.12,0
55,4,1,4,7.1,1,1,47,9.66,0
46,5,0,5,10.6,1,1,45,8.53,0
32,2,0,3,7.2,2,1,67,6.82,0
55,5,0,7,9.4,1,2,55,16.63,0
5,2,1,2,7.0,1,2,43,11.14,1
36,5,0,5,11.4,1,1,56,20.97,0
49,5,0,3,9.4,5,1,76,9.63,0
58,5,0,5,5.4,1,1,59,19.22,0
39,4,0,3,8.4,1,2,48,12.5,0
61,5,0,6,14.7,2,2,45,14.4,0
9,3,0,7,11.5,3,1,40,20.41,1
6,3,0,4,11.6,2,2,45,12.89,0
35,5,0,2,11.8,5,2,38,15.64,0
39,5,0,4,8.7,1,1,54,15.02,0
22,3,0,6,9.6,2,1,25,23.73,0
41,5,0,5,10.3,3,1,62,14.62,0
5,3,0,5,12.9,2,1,45,7.54,0
42,5,0,3,6.9,1,1,74,14.55,0
67,5,0,7,7.2,2,1,31,27.52,0
30,2,1,6,10.9,5,2,46,9.47,1
57,4,0,3,10.2,3,3,56,10.72,0
29,5,1,4,9.4,1,1,35,18.44,0
37,4,1,3,8.7,1,1,61,0.95,0
13,4,0,2,6.5,3,2,39,20.99,0
32,4,0,5,8.3,1,2,56,17.38,0
46,4,1,5,12.8,2,1,72,13.93,0
23,5,0,4,2.8,1,1,61,19.73,0
45,5,0,7,10.9,1,2,39,21.7,0
17,3,0,0,2.1,3,1,77,1.93,0
66,5,0,9,12.1,3,1,77,29.39,0
6,3,1,0,5.8,2,2,64,6.4,0
18,5,0,1,7.3,1,3,48,0.0,0
22,4,0,5,9.4,3,1,51,14.2,0
33,3,1,6,14.0,1,2,30,13.79,0
30,4,0,2,6.9,2,1,73,8.26,0
32,4,0,4,5.0,1,1,57,15.61,0
42,5,0,4,11.3,2,1,44,4.41,0
10,3,0,6,10.8,2,3,56,21.34,1
36,5,1,3,4.5,3,1,47,10.75,0
34,4,1,4,10.4,3,1,49,17.83,0
28,4,0,5,7.3,2,1,50,13.2,0
11,3,0,5,11.8,1,1,77,12.91,0
39,4,0,7,6.8,1,1,29,29.42,0
47,5,1,10,12.6,1,2,52,22.32,0
19,5,0,2,7.9,3,1,45,8.9,0
15,3,0,2,3.4,1,1,82,5.22,0
28,5,0,5,10.6,1,1,36,25.55,0
24,5,1,5,12.1,2,1,37,10.9,0
72,5,0,9,11.6,1,2,54,29.84,0
9,3,0,3,8.6,3,2,54,2.4,0
47,5,0,1,3.4,2,1,70,3.14,0
33,4,0,4,16.8,1,2,70,10.04,0
62,5,0,4,8.2,2,1,55,13.81,0
19,4,0,1,6.8,2,2,73,13.12,0
67,4,0,4,7.4,4,2,23,12.8,0
40,4,0,11,11.8,3,1,43,30.57,0
47,3,0,4,11.1,1,1,49,9.22,0
65,4,1,3,0.5,1,2,77,12.32,0
29,3,0,4,2.7,2,1,19,17.68,0
50,5,0,4,9.2,2,1,41,18.66,0
13,3,0,5,7.9,1,1,30,17.3,0
1,2,0,1,8.3,5,1,61,0.0,0
34,5,0,2,5.0,2,2,60,8.41,0
48,5,1,5,4.0,2,1,51,18.14,0
48,5,1,4,8.0,1,2,64,14.43,1
49,5,0,5,8.2,1,1,67,14.88,0
64,5,0,9,9.0,2,1,47,21.17,0
61,5,0,7,13.0,3,2,26,26.43,0
29,5,0,3,8.5,4,1,46,15.2,0
39,4,0,9,9.2,2,1,52,28.37,0
26,5,0,2,2.0,2,1,60,23.35,0
17,3,0,4,9.3,2,1,42,3.19,0
71,5,1,8,8.5,1,1,60,24.81,0
13,5,0,5,6.1,2,1,59,16.32,0
69,5,0,6,9.5,3,2,63,25.39,0
26,3,0,2,6.7,2,2,62,13.46,0
49,4,1,10,14.5,1,1,29,25.27,1
67,5,0,6,13.0,2,1,70,20.17,0
7,2,1,3,6.0,2,1,64,14.11,1
58,4,0,4,10.0,2,2,60,17.61,0
49,5,1,3,6.9,3,1,68,22.63,1
53,5,0,4,11.7,1,1,48,16.85,0
65,5,0,8,8.9,2,1,53,21.84,0
62,5,0,2,8.2,3,1,54,7.15,0
17,2,1,1,3.3,2,1,47,6.04,1
43,5,1,3,4.7,5,1,34,8.83,1
25,4,0,2,5.2,1,2,26,10.59,0
3,2,0,5,2.7,1,1,56,21.67,0
29,4,0,5,12.0,1,1,39,20.87,0
32,4,1,5,6.4,5,2,42,9.14,0
26,5,0,6,8.4,3,2,36,10.35,0
16,4,0,2,3.7,1,1,33,1.47,0
25,5,0,7,13.4,1,2,62,18.53,0
54,4,0,8,12.2,1,1,74,20.36,0
28,5,0,3,9.1,2,2,27,19.1,0
56,4,0,6,10.3,1,2,54,22.03,0
65,5,0,4,8.7,1,2,34,18.36,0
41,4,1,6,10.8,2,1,60,14.97,0
51,5,0,6,12.6,3,1,69,16.68,0
71,5,0,5,5.6,2,1,62,14.14,0
29,3,0,2,4.9,3,1,42,15.51,0
19,4,0,1,2.6,2,1,47,4.9,0
66,5,0,10,14.8,1,1,33,20.15,0
41,4,0,4,9.5,2,1,62,13.14,0
45,4,0,1,8.0,2,2,55,15.79,0
15,2,1,4,0.5,2,2,62,10.66,0
3,4,0,3,6.1,1,1,54,11.7,1
11,3,0,2,0.5,1,2,55,1.87,0
53,5,1,4,14.1,4,1,54,18.21,1
46,4,0,6,10.2,1,1,47,22.97,0
30,5,0,5,6.5,2,1,27,16.61,0
57,5,0,6,9.4,1,1,34,23.23,0
18,5,0,2,6.5,4,1,81,0.0,0
51,5,1,2,12.5,5,1,63,19.51,1
48,3,0,5,8.4,3,1,77,15.06,0
66,5,0,10,13.6,2,2,27,24.03,0
8,4,0,2,4.8,2,1,56,7.99,0
22,5,1,2,12.9,1,1,53,22.37,0
6,4,0,2,11.3,1,1,40,11.11,0
57,4,1,5,3.1,1,2,25,17.88,0
36,4,0,6,12.4,2,1,33,18.25,0
57,4,0,2,7.9,5,1,72,7.25,0
49,5,0,5,6.7,1,1,43,10.21,0
45,5,0,6,6.8,2,1,43,23.27,0
66,5,0,5,2.9,2,1,50,15.75,0
45,5,1,7,12.5,1,1,48,21.02,0
20,2,1,2,2.5,1,1,51,12.35,1
64,3,0,6,10.7,1,1,42,20.28,0
67,5,0,8,8.1,3,1,50,21.31,0
3,3,0,0,1.4,4,2,84,7.04,0
54,5,1,2,6.8,1,1,47,15.19,0
64,5,0,7,14.4,4,1,23,17.79,0
40,3,0,5,6.7,3,1,41,12.42,0
59,5,0,5,8.8,2,1,49,19.03,0
55,5,0,7,10.9,1,1,18,25.31,0
62,5,0,7,10.4,3,2,47,23.52,0
4,2,1,3,8.3,1,2,63,10.99,1
60,5,0,3,7.4,3,1,39,11.39,0
30,4,0,2,1.4,2,1,52,5.45,0
2,2,0,2,10.5,1,1,66,9.51,0
62,5,0,10,14.2,2,1,40,24.08,0
49,5,0,8,10.8,3,1,46,21.22,0
9,3,0,6,6.8,2,2,46,7.43,0
31,4,0,4,7.1,2,2,53,11.07,0
61,5,1,6,12.4,2,2,72,17.41,0
48,5,0,2,2.6,5,2,65,6.6,0
25,3,0,4,5.7,1,1,21,8.01,0
36,4,0,5,8.7,3,1,52,16.43,0
8,4,1,1,1.0,2,1,84,10.68,0
58,3,0,5,6.1,2,2,51,17.26,0
45,4,1,8,10.6,1,1,17,25.16,0
62,5,0,5,1.6,2,1,35,22.54,0
39,5,0,9,11.5,2,1,41,31.73,0
58,5,0,8,7.5,2,1,32,22.66,0
64,5,0,5,12.5,3,1,74,15.21,0
44,5,0,8,9.7,1,2,28,27.25,0
29,3,0,2,8.8,1,1,55,1.31,0
59,5,1,7,11.8,2,1,46,21.04,0
71,3,0,4,5.8,1,2,75,8.27,0
9,5,0,1,6.9,2,1,57,5.54,0
6,2,0,1,10.9,2,3,75,2.32,1
29,3,0,5,9.1,3,1,46,18.02,0
58,5,0,10,11.9,2,2,38,38.22,0
17,2,1,2,7.7,2,2,50,10.87,1
16,2,1,1,7.3,1,2,32,0.0,0
3,3,0,3,6.3,1,1,69,9.41,0
21,4,0,2,0.5,2,1,67,6.77,0
64,5,0,7,7.9,3,1,46,16.37,0
36,4,0,7,6.7,2,2,39,19.1,0
62,5,1,1,5.7,2,1,40,5.88,1
42,5,0,5,12.5,2,1,42,13.45,0
42,5,0,4,9.7,2,2,51,18.93,0
61,5,0,8,9.9,1,1,49,24.43,0
13,3,1,5,9.8,2,2,57,22.63,0
11,5,0,5,8.9,1,1,36,11.38,0
54,2,0,7,12.2,2,1,33,9.75,0
16,5,0,6,11.5,3,1,47,17.88,0
8,4,1,2,10.5,1,2,51,7.52,0
59,5,0,5,8.6,2,1,60,20.77,0
57,5,0,4,2.8,2,1,31,17.58,0
40,4,0,2,2.6,2,3,65,12.94,0
59,5,1,2,6.7,1,1,57,3.73,0
2,3,0,0,4.2,2,1,51,3.2,1
10,3,0,4,10.4,3,1,57,3.03,1
44,5,1,1,8.9,1,2,67,14.81,0
11,5,0,3,7.5,1,1,25,9.33,0
2,1,1,0,1.3,2,1,89,1.35,1
50,5,0,4,9.9,1,1,51,8.1,0
12,2,1,1,6.6,3,1,65,0.92,0
23,3,0,3,9.3,3,1,61,8.94,0
18,2,0,2,4.4,1,3,59,6.44,0
62,5,0,5,17.9,2,1,42,17.95,0
62,4,0,7,5.4,3,1,47,23.52,0
38,3,0,2,6.9,1,1,56,13.7,0
67,5,0,3,9.5,3,2,58,16.82,0
38,4,1,2,9.1,1,1,79,10.59,1
67,5,0,6,9.8,1,2,43,16.33,0
61,5,0,4,10.1,1,1,38,14.12,0
1,4,0,5,11.7,1,1,51,15.79,0
45,5,0,1,6.1,2,1,47,11.22,0
28,4,0,6,10.5,4,1,31,13.76,0
21,2,1,6,11.7,1,1,37,14.31,1
13,2,1,6,9.9,1,1,27,19.35,0
27,5,0,2,10.6,2,2,37,16.31,0
7,4,0,2,9.6,1,1,78,7.92,0
22,3,0,3,6.5,1,1,70,7.73,0
53,3,0,4,6.0,5,1,52,13.09,0
4,2,1,2,8.9,2,1,40,6.65,0
23,4,1,4,8.5,3,1,24,4.91,0
70,5,0,7,8.8,1,1,42,30.17,0
33,5,0,3,6.0,2,1,64,10.15,0
28,3,0,4,10.1,2,1,50,10.14,0
8,3,0,2,5.2,3,2,70,2.22,1
1,4,0,3,11.7,1,1,48,17.07,0
37,2,0,6,6.8,3,1,44,11.54,0
63,5,0,7,9.1,1,2,54,23.57,0
22,3,0,4,5.4,4,1,32,15.65,0
70,5,1,3,3.7,1,1,57,10.31,0
21,4,1,9,9.8,2,1,44,20.18,1
35,3,0,6,8.3,1,1,45,17.77,0
5,3,0,3,6.1,2,1,74,0.53,1
60,3,1,6,3.3,1,1,58,19.84,1
46,5,0,0,1.4,2,1,36,6.22,0
50,5,0,9,12.7,2,1,36,21.84,0
48,5,0,6,7.7,2,2,38,16.74,0
6,3,0,2,9.7,1,1,54,7.34,1
56,5,0,6,9.1,3,3,33,17.43,0
59,4,0,2,8.4,1,3,40,16.94,0
29,1,1,8,10.3,5,1,41,11.75,0
71,5,0,9,14.9,3,1,43,20.75,0
18,3,1,1,0.5,2,1,46,6.62,0
2,2,1,5,9.3,1,1,36,18.6,1
8,4,1,1,10.4,1,1,34,6.11,1
54,5,0,7,6.2,2,1,51,16.76,0
38,4,0,4,10.5,1,1,46,14.39,0
48,4,0,4,9.4,2,1,43,17.35,0
27,4,0,4,3.9,3,2,65,17.07,0
20,3,0,5,10.0,5,1,12,7.81,0
12,4,0,1,6.8,2,1,66,11.07,0
43,3,0,5,8.7,5,1,71,12.27,0
61,4,0,6,13.2,1,1,17,10.77,0
31,3,0,2,9.6,3,1,27,13.2,0
61,5,0,7,13.0,1,2,24,13.45,0
67,5,0,5,13.2,1,1,32,10.66,0
35,5,1,2,4.2,1,1,71,16.6,0
15,4,0,3,5.8,1,1,50,4.71,0
16,3,0,3,5.4,2,2,84,7.27,0
13,4,1,3,5.9,5,2,48,7.37,1
35,4,0,2,5.1,1,3,52,8.91,0
59,5,0,5,8.6,2,2,70,13.86,0
21,5,0,4,7.0,1,1,14,10.41,0
54,5,0,11,10.5,1,3,40,31.7,0
30,4,0,6,12.2,1,1,56,21.2,0
48,5,0,3,4.8,4,1,71,9.14,0
35,5,1,2,11.3,2,1,69,13.31,1
38,4,0,7,13.0,2,1,50,32.63,0
31,4,0,2,3.1,2,2,75,9.89,0
24,3,1,2,6.5,3,1,77,8.48,0
49,5,0,4,4.0,2,2,62,15.07,0
32,4,1,4,12.0,2,2,37,14.2,1
55,5,0,4,8.2,2,2,54,15.22,0
58,5,0,7,10.5,2,1,58,12.5,0
3,3,0,1,6.5,1,1,54,7.97,0
69,5,0,3,6.9,1,2,64,10.21,0
10,3,0,4,6.2,3,1,51,7.04,0
25,4,0,1,5.5,1,2,49,0.95,0
68,5,0,10,16.8,2,2,42,21.78,0
61,3,0,7,8.9,2,1,25,26.84,0
29,4,0,2,10.8,3,1,60,6.92,0
19,3,0,0,3.6,1,1,49,1.88,0
43,4,0,3,7.9,2,2,63,16.7,0
66,5,0,11,19.7,2,1,21,33.7,0
61,5,0,3,9.1,2,1,83,10.5,0
43,4,0,6,10.9,2,1,33,12.95,0
25,3,0,5,11.0,2,1,63,21.93,0
20,4,0,3,10.4,4,1,52,14.47,0
48,4,0,8,8.9,1,1,52,18.95,0
24,2,0,1,7.3,1,1,69,12.25,0
11,4,0,2,7.4,3,1,53,7.92,0
55,5,0,1,0.5,1,1,56,5.88,0
28,5,1,2,7.3,2,2,53,6.05,1
69,5,1,4,5.2,2,2,23,8.84,1
63,5,1,2,6.9,1,2,69,12.27,0
59,5,0,4,11.2,1,1,53,0.0,0
5,3,0,5,6.2,2,1,45,8.24,0
51,5,1,8,11.0,1,1,42,23.19,0
21,4,1,2,5.3,2,2,49,15.82,1
12,3,0,4,11.6,2,1,21,15.48,0
50,5,0,4,6.6,2,1,45,21.66,0
4,3,1,2,7.3,1,2,56,7.8,1
42,4,0,10,14.9,1,1,28,36.21,0
38,2,1,5,11.3,2,1,51,4.67,1
25,3,0,3,4.5,2,1,67,6.69,0
14,2,0,1,5.0,2,1,49,9.06,1
32,4,0,6,14.6,2,2,26,18.73,0
11,2,0,2,6.6,1,2,57,2.66,1
61,5,1,3,10.5,2,2,60,14.9,1
18,5,0,6,16.0,3,1,74,16.4,0
27,4,0,3,7.2,1,1,47,9.66,0
55,4,1,6,12.3,1,1,49,27.42,0
54,5,0,10,15.9,3,2,58,32.53,0
21,5,0,2,2.5,1,1,43,14.62,0
44,5,0,5,10.2,2,2,58,20.28,0
5,2,1,4,12.7,1,1,60,5.38,1
41,3,0,3,2.7,3,1,63,5.67,0
59,3,0,4,7.9,2,2,43,15.54,0
54,4,1,9,12.5,1,2,28,28.72,1
22,4,0,6,9.5,2,2,44,22.87,0
65,5,0,12,14.0,1,1,36,29.14,0
64,4,0,3,4.1,1,1,34,7.56,0
71,5,0,9,13.4,4,2,50,27.61,0
4,4,0,3,5.2,2,1,67,4.74,0
65,3,0,3,5.2,3,2,35,8.13,0
15,4,1,4,2.5,4,1,65,19.65,0
22,4,0,6,5.5,3,1,30,15.15,0
47,5,0,1,10.2,1,2,47,13.1,0
46,4,0,6,10.0,1,1,48,7.57,0
14,3,0,0,7.2,2,1,61,3.41,0
50,3,0,5,6.3,1,1,70,8.83,0
20,5,1,1,0.5,2,1,68,0.0,0
50,4,0,3,5.4,2,1,58,8.51,0
33,3,0,4,2.5,2,2,42,11.91,0
59,4,1,7,8.5,2,1,39,18.2,0
43,5,0,9,15.7,2,1,28,26.19,0
12,3,1,2,6.3,3,1,49,11.0,0
40,5,0,2,10.9,3,3,82,13.32,0
20,4,0,1,7.5,2,1,56,7.71,0
38,3,0,5,12.2,1,1,53,16.11,0
3,2,1,2,5.9,2,2,49,0.0,1
28,3,0,3,3.2,2,2,40,4.1,0
56,5,0,6,6.8,2,1,50,13.95,0
13,4,0,1,9.5,1,1,60,8.06,0
66,5,0,8,11.9,3,3,61,27.65,0
37,4,1,3,3.3,2,1,47,20.25,1
49,4,0,9,14.1,3,1,35,26.06,0
66,4,0,11,9.1,1,2,26,19.83,0
36,3,0,7,12.0,2,1,49,20.08,0
54,5,0,5,8.2,1,2,66,21.39,0
26,3,0,3,9.5,2,1,70,7.87,0
72,5,0,10,12.2,1,1,66,25.91,0
40,4,1,0,7.2,3,1,41,10.54,1
43,4,0,8,6.8,1,1,49,21.23,0
22,4,0,4,9.2,2,2,59,14.5,0
20,3,1,1,4.5,2,2,36,4.66,1
8,3,1,2,7.7,2,1,70,14.04,1
29,5,0,5,8.1,2,1,16,9.93,0
40,4,0,5,6.3,1,1,46,14.67,0
30,4,0,5,8.7,1,2,25,13.59,0
55,5,0,5,12.7,1,2,95,14.62,0
16,5,1,2,4.8,2,2,54,5.7,0
46,3,0,5,9.6,2,2,64,21.1,0
62,3,0,4,6.2,3,1,52,10.69,0
7,3,0,3,1.5,2,1,43,6.89,0
45,4,0,2,6.8,5,1,73,13.97,0
59,5,0,4,19.9,1,1,51,15.46,0
56,5,0,6,5.8,1,1,30,10.87,0
48,5,0,6,12.7,1,1,39,9.86,0
27,5,0,5,1.9,1,1,35,16.79,0
53,4,0,5,8.8,5,1,49,18.66,0
35,4,0,11,9.6,2,1,34,27.53,0
51,3,0,6,11.1,1,3,45,9.35,0
37,4,0,6,8.1,2,2,55,22.65,0
57,3,1,11,12.0,3,1,78,22.53,0
8,2,1,2,3.2,1,1,57,17.66,1
